SYMBOL	GSM629719	GSM629721	GSM629723	GSM629726	GSM629728	GSM629730	GSM629732	GSM629722	GSM629724	GSM629725	GSM629727	GSM629729	GSM629735
SLC2A14	5.5239852119999995	5.9653652665	7.266560673000001	5.6072235435	6.271664753	7.041243545	6.6982310905	5.312222805999999	5.4585585850000005	6.4434843595	5.1635333305	6.124329427499999	5.2869808945
SLC2A3	5.5217090424999995	6.56892747	7.4740487909999995	6.2344595915	6.4580384065	7.3681602994999995	7.2130281995	5.5675916685	5.527281356	6.932576242	5.6671328345	6.4193317875	5.26464397
SLC2A4RG	8.819985921	9.192510767	9.90055081	9.461182239	9.609768577999999	8.071229995	8.170668023	8.834022577999999	7.4366525779999995	8.513830797	8.869200796	7.700103231	8.919101937999999
SLC2A5	4.371298975	5.5559973314999995	5.698571061	5.782163972499999	5.0522378455	5.25221679	4.8678429325	4.664669716000001	4.8777978179999995	5.046049007000001	4.5548200595	5.950417149	4.5907145215
SLC2A6	6.7088244239999995	7.014719727999999	6.730218687000001	7.270506957	6.555579565	7.048429981	6.279613147	6.0804069510000005	6.492048521	6.468316386000001	6.063730349	6.39516644	6.112191613999999
SLC2A8	8.401231156	7.668651846	8.919325727	8.123930494	7.86385477	7.696345693	6.7472568729999995	8.708315428999999	6.9105103429999994	9.465762762999999	8.311661935	7.245841108	8.648289318
SLC2A9	5.93321576	5.964742117999999	6.250329845	5.9563786389999995	5.669387962	5.470794975	5.4008924679999994	5.600908982000001	5.934551532	5.866918696	5.897091199	6.15560518	5.811471334
SLC30A1	9.543568507	8.491235167000001	7.878063295	8.262755646	7.502161874	8.798085032000001	8.911034919	9.247778697000001	10.15484748	9.799475614	9.402865494	9.939436221000001	9.326139841
SLC30A3	6.432649344	6.474800333999999	6.841463534	6.624083926	6.853994763999999	6.51511338	6.386081241	6.506360657999999	6.268572115	6.578423559	6.616050465	6.643120586	6.527827891
SLC30A5	7.469243683	6.568401611500001	6.440993704	6.775562153	6.664850671	7.2226041405	7.5854805275	7.9378456825	7.664706886000001	8.0069629245	7.9340505514999995	7.6353277715	7.888777773
SLC30A9	8.117406854	7.50701915	6.6771544689999995	7.4902479479999995	7.555801355	8.137008594	8.7081289	9.25036082	8.775033701	8.550900411	9.17683937	8.683256041	9.131017909
SLC31A1	8.060925026	7.349465147	6.5235307339999995	7.285276412000001	6.454083194	7.140749367000001	6.410388093	7.792094093999999	7.376597353999999	7.411717728999999	7.856815556	7.913686975	7.7320858029999995
SLC31A2	5.790243377	7.286180128	6.8596073760000005	7.0129368020000005	7.622967613999999	7.425331845	6.345811324	6.014866127	6.609274622	5.991654332	6.397580776	7.51357647	6.016633201
SLC33A1	7.0731535245	5.575884369000001	4.9480201365	5.7188104775	5.24708372	6.306672967500001	6.6439398955	7.417683622	7.081794809000001	7.222872575	7.4763237865	7.2808295915	7.3375605455
SLC34A1	5.742543635	4.952681201	5.526523597000001	5.456636251	5.6210718239999995	4.959220506	4.979579622	5.4968883260000005	5.338420323999999	5.185446519	5.295429653999999	5.249008063	5.03936117
SLC34A2	9.530096011	9.481103772	10.510197	9.471609382999999	7.558039862999999	9.904331071	6.001093292999999	9.879346656000001	10.85926558	11.04775152	9.844316583	11.21129972	9.725930665
SLC35A1	8.334877486	8.092487732999999	6.835608659	7.508652351	8.311486111	8.748403069	9.891818958	8.969566861	9.527839285	8.951337525	9.097520456	9.650852426	9.016149503
SLC35A2	6.232567899333333	6.433586988666666	6.736362210666667	6.853876388333333	6.390158232	6.071342376333334	5.586382744666666	5.761916451333334	5.672191875	6.023946337000001	5.886049398	5.724582549333334	5.823618807333333
SLC35A3	5.24017448	4.866135224	4.5776120745	4.612283901	4.885574105	5.411746904	5.922966565	6.9657617195	6.9860800935	6.26177256	6.793201421500001	6.9004320335	6.987454865
SLC35A5	7.162619254	5.928594029	5.712972359	5.74131829	6.2057964000000005	7.057567126	7.499573678	7.717575844	7.61484462	7.717516791	7.862744009	7.47752962	7.706184322
SLC35B1	9.352202007999999	8.796386474	9.000588992	9.013557286000001	7.977480783	8.7436662	7.847854663	8.698211934	7.963973561	8.607733265	8.417892178999999	8.16415227	8.724805052
SLC35C1	6.688126176	6.376745947000001	7.167885782000001	6.811596455	6.616397591	6.481553232	6.2352129629999995	6.096931067000001	6.20953329	6.643776542	5.973885813	6.264115676	6.171904904
SLC35C2	6.586022814	7.022340627	7.705401117	7.192036859	7.784030252000001	6.863383344	6.759402867	6.403932707999999	6.524900352	6.331294905	6.2057964000000005	6.4436974639999995	6.339411294
SLC35D1	6.894623278333334	6.278693792333333	5.911155676333333	5.925369115	5.860603499	6.443936991	6.955952007333334	6.828436873666667	6.776941606666665	6.744214127333334	6.7244120443333335	6.6731103816666675	6.746896265
SLC35D2	7.838480771	7.641702314	7.5127599995	6.8129465375	7.185962894500001	7.567108844	7.349253827999999	7.334156711	7.811909728	7.787956736	7.3749101465	7.852529971499999	7.587139705
SLC35E1	7.751739006666665	8.130417222666667	8.564798598333333	8.117029336333333	8.010280005333334	8.148891572666665	7.894769070999999	8.016228521666667	8.098582180666666	8.039225887666667	8.106227306333333	8.066856449	8.033356308666667
SLC35E2	8.857906643	9.2107777065	8.213815318	8.850991022999999	8.7249976155	8.457057690500001	8.380082816	9.268051673	9.0025020325	8.648933388500001	9.222968167000001	8.640790404499999	9.115362247
SLC35E3	6.7530477645	6.5094728029999995	6.503084702000001	6.293768893	6.718993378	6.380796891	6.4597519285	6.83743352	6.664479783500001	6.680032414	6.8968488115	6.7739352735	6.8066814805
SLC35F2	7.434203069	6.7612918660000005	6.115462489	6.86122407	6.182750039	7.4109391460000005	5.778273245	7.750792504	8.946092617	7.116176882	7.744766667	8.669912178999999	7.791449453999999
SLC35F6	6.391320576	7.284129677999999	7.7955276179999995	7.3718910410000005	6.999193103	6.90134884	6.790009994	6.4915698939999995	6.825615095	7.504800122000001	6.805295022999999	6.436689143	6.368355457000001
SLC35G2	5.66828433	6.425593312	6.587135694	6.093514985	7.234966212000001	7.528762143	7.25022834	5.586384615	5.633717819	6.241226642999999	5.871440413999999	5.416596268999999	5.359769779
SLC36A1	7.936820732	7.855298457999999	7.50907888	7.73322356	7.190575115	7.664318802	6.985656515	7.325582559	6.678470202000001	7.5073905089999995	7.354701606	7.2461985360000005	7.295130843
SLC37A1	6.410600305	6.610328852	6.287769827000001	6.1181195079999995	6.039192227999999	6.404675247	5.547017205	6.35198439	6.4175435489999995	6.0964456920000005	6.036237723999999	6.700404133999999	6.385218237
SLC37A4	7.30316905	7.0879433075	7.27361183	7.3773291485	7.354945908	6.72677172	6.4607033405	7.898121795	6.8648090155000006	6.6485304025000005	7.780049826999999	7.050419156	7.848440107
SLC38A1	7.206717058	7.87620397	7.5124177770000005	7.069885929	7.320927762999999	7.962273914	7.911631609	6.871352922000001	8.587214883	8.590392252000001	6.295998182000001	8.186202072999999	7.193681852
SLC38A10	9.000338172000001	9.241457818999999	9.277487127999999	9.629230037000001	9.491483429	8.607433015	8.361080221	7.957120238	8.406664705	8.213586712	7.722744408	8.288945445	8.13094179
SLC38A2	9.331223546	8.678745473500001	7.5285202	8.605513403	10.135665235	10.0704516	10.896460000000001	9.8592701715	10.30853638	11.129331595	9.862096909	10.360708729999999	9.7419115255
SLC38A3	6.061868271	5.519920422999999	5.484498287999999	5.6118707489999995	5.7570175279999996	5.132187793	5.781214994	5.174667772	5.303617461	5.472293988	5.247520744	5.414501617999999	5.092438825
SLC38A6	5.052316988	5.570474302999999	5.214909745	5.111555	5.451019018999999	5.941559031000001	6.095911383	6.3169015129999995	6.374232912999999	6.310847407000001	6.5159304239999996	7.046933729	6.588459547
SLC38A7	6.889383205666667	6.658118215333334	6.848864637999999	7.058357824333332	6.776479949000001	6.533795989999999	5.779089641333333	6.261292277666667	6.219271041	6.541155740666667	6.260988544333333	6.141124451	6.336132415333334
SLC39A1	6.45711001	6.7491451179999995	8.504598696	7.2922157489999995	6.885807783	7.708538268	7.328492957000001	6.9943755979999995	7.429645841	7.729274216	7.211421139	7.093249172999999	7.0582442389999995
SLC39A14	8.407370141	8.606290474	8.205263175	8.80601928	8.219152145	10.1214056	8.953245116	9.215073752	7.417046048	9.790208739	9.500867563	7.370753655	9.109610929
SLC39A2	5.457421872	5.240480504	6.231454877000001	5.733805918	5.204576175	4.878647123	4.899558518	4.6541427230000005	5.396275322999999	5.2644115	4.694831221	5.430495652	4.747110015
SLC39A4	8.711013879	8.306394068	8.488172977	8.920412278999999	8.326149226	7.955054965	6.691199922999999	8.123425167999999	7.600862932	7.63089518	8.256289877	8.094245066000001	8.127095294
SLC39A6	11.489145245	8.470935661	7.632811398	9.336425572	8.485991465	9.043410096999999	9.23326406	10.414391155499999	10.0274325185	9.3808502855	10.1483576475	10.148041936	10.3462013635
SLC39A7	8.077023939	7.933308435	8.001379565	8.16792901	7.1912642689999995	7.636274141	7.137456247	8.471777096	8.034541102999999	8.033251592000001	8.204218524	8.134620296	8.513423804
SLC39A8	6.929246057333333	6.5692458663333335	5.479520938	6.243117916	5.724658742	6.608203934	6.037266126	7.790702421	7.196163397666666	6.7057308093333345	7.759522567333334	7.404660722666667	7.823674750666666
SLC39A9	5.635589877	5.242939774	4.903967462	4.641497092	4.508793785	4.832110062	4.538012548999999	5.160349292	4.425445900000001	4.802577288	5.073683673000001	4.360099142	5.01036577
SLC3A1	3.781343698	3.875697017	9.673948139	6.028966164	3.363671104	7.272684301	3.450558426	10.50768426	7.046388159	12.04101913	9.885872373	6.28257895	10.6632504
SLC3A2	8.377439147	8.842586905	8.948040629	8.840333141	8.992663945	8.48946093	8.273994363	7.651873067	7.730664206	7.772053156	7.364285324	8.003672122000001	7.593095184
SLC41A3	7.428967194	8.115938983	8.66630589	8.432152205	8.965791326	7.545217587000001	7.922418701000001	7.398597163	7.4184611170000005	7.49269466	6.965753607999999	7.583075138	7.177599157
SLC43A1	8.614878381	7.932846206000001	8.532230851	8.348813974	8.963127479	7.710627981	8.123265388	7.406514815	7.023275775	6.39482733	7.505437872999999	6.946746674	7.253944585
SLC43A3	6.340170638	7.2639099105	7.767967154	7.7640367595	7.8851487465000005	7.145134561	7.232980806499999	5.826732658499999	6.016582777	6.3884980554999995	5.6382877895	6.7256626935	5.8910445505
SLC44A1	5.583256446	4.89791168	5.087053163	4.920727402	5.171629232	5.115581083	5.894390277	5.514777232	5.3598273910000005	6.176993199	5.340395016	5.223746775	5.419482865
SLC44A4	6.1662443	6.438002904	8.048818447999999	6.463338809	6.055826292000001	7.042004004	4.366254729	6.658886074	8.062821615	7.935479244	5.916561927999999	8.350368832000001	6.586387799
SLC45A2	5.169808655	5.112006802	5.679686365	5.059185791	5.543809552999999	4.98937737	5.301757816	4.7681952039999995	4.974141722	4.958730165	4.846014149	5.209206923	4.870231111
SLC46A3	5.823532202000001	5.901044876	5.697938728	6.353655472000001	6.640104561	7.213559157000001	7.380949315	5.4427090289999995	7.409018041	6.286711888999999	6.36737173	7.94699682	5.574588345
SLC47A1	10.62446029	9.087682302000001	7.91071504	9.32769037	6.385925117999999	7.647240879	7.97453033	6.92425858	8.004827848	5.216376742	6.778670139	8.330777957	7.363637067999999
SLC48A1	7.022686606333334	7.668612587666668	7.886109281666667	7.961886786333333	8.301472487	7.235279051	7.1301396336666665	6.635889766666666	6.990143796333332	6.856597183999999	6.860413671666667	7.014954936333333	6.642195210666667
SLC4A1	4.918496765	5.283860444	5.671491637999999	5.31496364	5.660649417999999	6.815049472	5.379271473999999	4.799383161000001	5.111913864	5.1863034589999994	5.132740447	5.056035705	4.823580192
SLC4A1AP	7.514303158	6.835541694	5.990450981	6.658088984	6.416224477999999	7.293044031	7.706379394	7.800762006	7.586558253	7.6630358979999995	7.652839042	7.702052644	7.782681199
SLC4A2	7.424403186	7.720824145	8.484347543	8.169669626000001	8.455543355	7.423995228	7.218620286	6.732408034	7.003755883999999	7.397889977999999	6.895397212000001	6.980855448	6.973106558
SLC4A3	6.639154721000001	7.156042527	7.4722999439999995	7.30869144	9.11692028	6.101793292999999	6.657444842	5.6087127820000005	5.717110475	5.747723643	5.29658662	5.383433628	5.716616038
SLC4A4	4.471037855	4.809342451	4.151970197	4.626682946	4.919063154	6.493778732999999	6.624945877	5.324858255	7.138339901	4.285594987	5.86962563	8.11444657	5.07060801
SLC4A7	7.078008776000001	6.644123713	6.4805705775	6.670261269499999	6.5466381815000005	7.631842487999999	7.4324807999999996	8.840683432999999	7.6229176975	7.68587498	9.1140047425	8.1109413755	8.737182891
SLC50A1	7.746484249	7.413440457	7.938612397000001	7.943723286	7.518192268	7.370237297999999	7.118560717	7.550372099999999	7.216858615	7.662512599999999	7.232375212000001	7.372066629	7.526189254
SLC52A2	7.609245486499999	7.4309516405	7.8473427585	8.0475854905	7.305466365499999	7.287279933000001	6.3735666035000005	7.019488117	6.664945069500001	7.1929557934999995	7.0982940375000005	6.768910808	7.118459165999999
SLC5A1	4.7096408919999995	4.739206697	6.241769602000001	4.61314736	4.927836171	4.964696527	4.149360662	5.087397747	6.204230189	4.635764778	5.108551775	6.821268723999999	4.92459129
SLC5A2	6.425859025	6.291673027000001	6.758489589	6.646275722	6.561342054	6.143253897999999	6.196884677999999	6.000567778	6.001300195	6.362313299	6.089273316	6.295801032000001	6.005940292999999
SLC5A3	9.6933623235	8.2369203575	7.449503852	8.339962138499999	7.136601634	9.1324396385	8.498084411	9.1364479825	9.716176344	8.6729279015	8.863960338	9.538660529000001	9.350892866999999
SLC5A5	6.029373613	5.892969602999999	6.015619312999999	6.113700656000001	6.436076402	5.828425768	5.645240816	5.987445496	5.8495723889999995	6.009585112000001	5.642385214	5.816220252000001	5.640017876
SLC5A6	8.008375352	7.710186043999999	7.580073603	8.280956007	7.236645791	7.4946201960000005	6.8810038460000005	6.809750465	6.6325013760000004	7.6477741870000004	7.089378537999999	6.933195802999999	7.144556596
SLC6A10P	8.077316571	6.917139467999999	8.421801948999999	7.891121435	7.559379887	7.133528953	6.108043414	7.600803185	6.626450505	7.663277169	7.243052978	6.180517077999999	7.830535994
SLC6A11	5.339160147	5.273441484	5.674506876000001	5.073138504	5.474587218	5.145999533	5.664948154	5.201208217	5.147903401000001	5.052678941	4.97139765	5.329930664	4.912299695
SLC6A12	4.415056147	4.63671109	6.540937961	4.91773428	4.9962874919999996	5.0332840999999995	3.6296328389999997	4.278225855	5.361911582	6.86130043	3.993157922	5.242358024	4.417828898
SLC6A13	5.096485668	5.067246137	5.443597533999999	5.279682933999999	5.206322565	4.731573066	4.7445562080000006	5.056670409	4.661006148	5.07951257	5.16959307	4.93142174	4.854705452
SLC6A16	4.927398615	5.837318154	5.6930668760000005	5.326154902	6.06230135	5.290348213	5.98336744	4.753985828999999	6.030885245	4.59841497	5.017009997	5.773861843	4.946984491
SLC6A2	6.099884274	5.736084867500001	6.1164734955	5.792841855	5.9793233915	5.6918549800000005	5.856699581999999	5.27915125	6.661432488	5.848396286	5.3573266635	7.203153603500001	5.418026726500001
SLC6A3	5.873337377	5.933408932000001	6.227444387999999	5.971077167000001	6.186620551	5.841795387	5.880683767000001	5.964670805	5.710294285	5.8234761939999995	5.624234295	5.839826972999999	5.747391463
SLC6A7	6.159035877999999	6.13013598	6.495940038	6.095891547999999	6.299289326	5.992408908	5.967411857999999	6.02737431	5.93215335	6.243501655	5.867025895	5.7792699260000004	5.705322999
SLC6A8	8.882855122333334	7.397582737333333	8.906773329666667	8.378134963333332	6.774649623999999	7.541297563333333	6.288232062666666	8.094942721333334	6.820130255	8.000555709666667	7.7025463253333335	6.802949592	8.394403256333334
SLC7A1	7.569307449	7.2175839925	6.758380959749999	7.2915883500000005	6.48424062125	7.2730415724999995	6.23147998225	8.450617213000001	6.9044950175	6.909380886000001	8.69398833425	6.9314955975000005	8.371850734250001
SLC7A11	6.576942646	5.983698105	5.404761862000001	5.352537727	4.313139799	6.078704991	4.787098983	6.549252069	6.786937354	7.15084506	6.707162095	6.720768101	6.846841959
SLC7A4	5.564310387999999	4.949034698	5.276348849	6.196890952	5.3795967000000005	6.538256955	5.236042705	6.93788233	4.694962524	5.160501717	6.76991509	4.795966259	6.480684294
SLC7A5	7.084390818999999	7.656970072000001	7.299264742999999	8.115142381	6.945110955	8.299199867999999	5.934642942999999	7.035613187	7.606085808	6.464950456	7.113250842999999	8.007530561	7.310582864
SLC7A6	6.5153894	5.8483977865	5.670471768	5.5181190725	5.0570187865000005	5.976756897	5.6768554815000005	5.7069318075	6.2576514205	6.341733061499999	5.669355113	5.905827868	5.9062166055
SLC7A7	6.2727250670000005	7.988591437999999	8.601019405	8.280956007	8.083007735	8.275680988	6.381373141	5.885085245	7.29397029	7.117403692999999	6.092810916	8.180769946	5.985885975
SLC7A8	6.760861833250001	7.38057426775	7.658547679	7.6957739485	7.29891319975	6.74181359325	6.3810919785	6.463322267	6.07256841875	7.0652273899999996	6.736195501	6.12599945075	6.664313608750001
SLC7A9	5.488945115	4.582031139	4.582048167	4.024001998999999	4.9877723519999995	4.849535112	4.430569085	4.841855664	5.385347705	5.120061851	4.884291321	5.4726398629999995	4.8725888589999995
SLC8A1	5.172243337	4.8783976419999995	5.595027846	5.024627286	5.535693406	4.849535112	5.2927495	5.06348551	4.960072788	5.360569547	5.117982306	4.8310407269999995	4.896340884
SLC8A2	4.122837233	5.065495546	6.280749947	5.230545594	5.240733063	5.067741378	5.9046927170000005	4.316352878	4.585002239	5.099480101	4.7749711360000004	5.089373372	4.42997213
SLC8B1	6.6356586779999995	7.191701245	7.650032945	7.403437744	8.555933422	7.095855961	6.56547005	6.043897655	6.7595896579999994	6.918445042999999	6.221842593	6.811589871	6.059088328
SLC9A1	7.095414671	7.695343062	7.621459982999999	8.076193314	7.5552535039999995	7.055745849	6.524660955	6.7013825989999996	6.2642548410000005	7.114925818	6.700554761	6.580787099	6.846261327000001
SLC9A3R1	9.145158277	8.808764723	7.523206846	8.331183524	7.615564808999999	7.184186102999999	6.34512068	6.843146837000001	7.772053156	6.958282539	6.701300725	8.061070124	6.815458141000001
SLC9A5	5.996272754	5.362695269	5.708888673	5.601633022000001	5.523446917	5.186853178	5.666037794	5.538240764	5.076988221000001	5.054291934	5.422205878	5.297116119	5.151872039
SLC9A6	8.328954944	7.766388629	6.643279147	7.230302795	7.613203755	7.870471725	8.330972674	7.748663202	8.200314265	7.495041306	7.849867187	8.578636549	7.750628959
SLC9A8	5.907850492000001	6.334947112999999	6.5240117060000005	6.426059005	6.0309016710000005	6.291246487	5.781214994	5.769510778	6.43843442	5.664552781	5.954150967	6.6532004360000006	6.093565026
SLCO2A1	8.182365967	9.317103543	7.467833271	9.211653673999999	8.535075245	9.245394146	8.638181963	6.047059412	7.059498839	6.778797452	6.361968745	7.110989225	5.808238772
SLCO2B1	5.460021938333334	6.776171515333334	7.037407584	7.159509042333333	7.225952834666667	6.550243021333333	6.090408547999999	5.476005717	5.690042869333333	5.973361848333333	5.673734029666666	6.196346350333333	5.605888199666666
SLCO3A1	6.31871733	7.434801517	6.816469466500001	7.4406838749999995	7.347981473499999	7.349193983	6.8760048855	6.8685247425	6.5476641110000005	6.7678212515	7.133510960999999	6.3857189524999995	6.4407392955
SLCO4A1	5.627284732000001	7.5509709560000005	6.894243314	6.999297596	6.467153494	8.309102325	5.7929686789999995	5.478462798	5.953450865	7.451359694	5.253977119	6.282063947	5.758880947000001
SLFN12	6.219302559	4.724604878	4.50562053	5.098136993	4.9877723519999995	5.242370843	6.045454247	5.966705794	5.5924520410000005	5.20795346	5.652197055	5.351335556	5.956647412000001
SLIRP	11.62168237	11.07054918	11.10529511	10.68596185	10.04046898	10.95573373	10.88180952	11.300123199999998	10.80852864	11.01478375	11.5286982	10.52166225	11.45202113
SLIT1	5.476832567000001	5.2874000285000005	5.6750352705000005	5.4235734835	5.6032120395	5.211709622	5.2795478475	4.815031937500001	5.12504389	5.2934270665	4.8535862045	5.1518599255	4.8927550790000005
SLIT2	7.8337956339999995	9.735675893	8.791060536	9.813065429	8.389094444	8.914173544	10.15150545	6.800750535	9.138485706	7.478494669	6.716411109	8.942723821	6.270673631
SLIT3	6.048225632666667	7.614226352333335	7.441797808333333	7.721730981666666	7.903042527666667	7.366633429999999	7.373744272333333	6.0711509643333335	4.9704996086666675	7.01081281	6.401207733666666	5.108687758333333	6.098131170333333
SLITRK5	5.101897043999999	7.03591271	6.940854807999999	7.681682805	5.478774362	5.504612309	6.666990358	5.293736472	5.589760121	4.0482901689999995	5.341818174	5.483830577000001	6.015751992999999
SLK	7.1327334735	7.182314612	7.1784748605	7.003472891	7.518885990999999	7.949894185	8.8029762045	8.3541192175	8.2371207005	8.750772421499999	8.4420351505	8.253455344999999	8.338764448500001
SLMO1	4.72747754	4.926545403	5.029297446	5.296972876	5.137559764	4.6994666480000005	5.284766635	4.843729597	4.591373862	4.798820502	4.863641949	4.0189914589999995	4.825988804
SLMO2	4.497886643	3.883163428	2.7290910160000004	3.46200545	3.7090707999999997	4.7806862610000005	5.497472984	7.811307041	5.93619864	5.695093865	7.631301047999999	6.0993163589999995	7.374690182999999
SLPI	11.20869363	11.82451432	12.85100258	11.7007264	11.10997727	12.60410136	7.790664371	11.51091423	13.62228083	12.69953717	12.22948816	13.73225911	10.53385893
SLTM	8.216758972000001	7.401617597	7.050845971	7.855406895	7.558637019	8.377059078	8.991834911	9.355222744	9.413040318	8.698259118	9.291992192	9.324424102	9.336035277999999
SLURP1	4.730011045	4.8098535	5.196676528	5.053691843999999	5.0764892139999995	4.544852665	4.390649303	4.648905533	5.139968948	5.0049043939999995	4.857855053	6.397312674	4.330262987
SMA4	6.784869822499999	6.3067792025	6.7954824115	5.844381139999999	6.0528974725	7.00446655	7.2088277805	7.711295736499999	7.9979386725	6.259386576999999	7.791073068499999	7.486028985999999	7.618354567999999
SMAD1	8.831206017000001	8.432071676	8.258021416	7.866602577999999	8.659916763	9.143030937	8.72125331	9.377698827	8.886765242000001	8.787880864	9.032844524	8.724798621	9.182293472000001
SMAD2	7.896898167	7.335270014333333	7.318896661666667	7.210440023666667	7.651698131333333	7.9814854486666675	8.268891957333333	8.147948505666667	8.282356183333333	7.793113097	8.185136899333333	8.300671573333332	8.184473260666666
SMAD3	6.815679022666667	7.3901653923333335	7.6173761639999995	7.263404530333333	7.513362455333334	6.892174062	6.842647232666667	6.372745862333333	6.685404194333333	7.033234441666667	6.520254798	6.658379109999999	6.335980760666666
SMAD4	7.927608664	7.805699327999999	6.106450467999999	7.152640915	7.243089437999999	7.469684495	8.139641448999999	8.59153271	8.121753109	7.718094947000001	8.312673835	8.244855038999999	8.467583051
SMAD5	6.217510912000001	5.046427745	5.114318163	4.99839862	4.900572255	5.189215632	5.094874378	6.826744702999999	5.988559257	5.938551976	6.417017148999999	5.794272451	6.6882725789999995
SMAD5-AS1	5.131627471	5.039183521	5.620352782	5.011524318999999	5.313201172	4.547055074	4.774625797	4.710785302	4.370262532	4.914860981	4.987709892	4.558319856000001	4.8970369510000005
SMAD6	6.234407503666667	6.159449232	6.5406464689999995	6.414128364333333	6.520914492999999	5.777708926999999	6.300950514333333	5.455902586333333	6.127272073666667	6.1550254120000005	5.513694494666666	6.243190578666667	5.522914928666666
SMAD7	8.814795728	9.150194837999999	7.898123165	8.501279364	8.320691562999999	8.65599276	8.02616323	7.985954991	8.970833994	8.310337243	8.269494731	8.866278385	8.237452452000001
SMAD9	7.195820301	5.009472978	5.328051294	4.94393704	5.248811187	4.781418474	4.810554353000001	7.620466563	5.541493287000001	6.039401551	6.90190267	5.866454562	6.617068845
SMAGP	7.767523064	7.963621542	8.453060800000001	8.07003516	8.163309854	7.949131266	6.6866454939999995	8.337492252999999	7.884843864	6.794362665	7.997876572999999	8.288756024	8.201452891
SMAP1	8.119008803	8.102756568	7.810244612999999	7.927803562	7.939813869	8.553028014	8.827315825	9.270282428	8.201939946	8.786399349	9.178513006000001	8.265908765	9.15096472
SMARCA1	7.485097513	6.926325598666668	6.202424519666668	7.007410387	7.542890733	7.4077491706666665	8.368859280999999	8.424954999999999	7.899734949333333	7.866545088333333	8.277880136	7.726829956333334	8.490392753666667
SMARCA2	6.5651830698	6.907696313	6.6615423556	7.268624405199999	7.450173724	7.1677163344000006	7.517287798999999	7.475282975599998	7.254874181599999	6.7771861736000005	7.161966282600001	7.371042513200001	7.352918996200001
SMARCA4	9.377570729333334	9.008302326499999	8.472562507500001	9.055623624166666	8.226598949666668	8.470989523	7.568317224833333	8.638664888666666	8.498432039166666	8.499241285666667	8.455657044166665	8.392893107	8.728781261500002
SMARCA5	7.5261373019999995	6.060663798666667	5.2400212386666665	6.372156964000001	6.159922470333332	7.055063147666666	7.526077213333333	8.122535627666666	7.830375333	7.6110800030000005	8.149550784666665	7.716789053333334	8.267700563666667
SMARCAL1	7.837064542999999	8.16329945	7.795551095	8.000635378	8.035238319	7.620467712999999	7.894246739	7.716787086	7.410974886	7.63304006	7.72173506	7.588247067	7.71083123
SMARCB1	9.228718831	9.114086757	9.068582902000001	9.52938413	9.187184652000001	8.628673952	8.397598902	8.071128592	8.200144432	8.473274409	8.112913547	8.186806244	8.048766453999999
SMARCC1	9.28309162875	8.6113844315	8.0168919065	8.23546472875	8.013739616999999	8.674053632749999	7.942357977	9.045183267	8.84556609725	9.034022221999999	8.8801112525	8.67438929075	9.005648333
SMARCC2	8.937226625000001	9.4002506945	8.884653839	9.3429298605	9.291811950500001	8.721423359500001	8.6677768555	8.5782943655	8.7410040535	8.5457176925	8.630016943000001	8.665508482	8.727595409
SMARCD1	6.7024323709999996	6.665950223000001	6.7493533435	6.7821870385	6.789290198	6.295850141	5.8463900625	5.861055372000001	6.169373299	6.4628358425	6.1374747460000005	6.266157672	6.171516278
SMARCD2	8.164979446	8.970200221	9.319896201	9.301655006	8.885402224	8.551075252999999	7.95150322	8.741724153	8.33695173	8.241198512999999	8.708618745	8.239666627	8.949594569
SMARCD3	8.290684489	9.101257145	8.732244878	9.197719456	9.332544034	8.209826176	8.566543352	7.000386614	6.752178055	7.470794145	7.039534586	6.767032015	7.189865492000001
SMARCE1	9.820359080500001	8.720687921	8.2809861735	8.6560954015	8.764536895500001	9.305892337500001	9.7405350855	9.6965540765	9.409861298500001	9.812866688	9.681855296999998	9.352503328000001	9.5806052955
SMC1A	7.4549034375000005	7.4346274254999996	6.7909917455	7.5029006025000005	7.278999730000001	7.3975794960000005	7.682708266000001	7.8569639305	7.469686878499999	7.182009128000001	8.0673792905	7.3173385545	7.9450759205
SMC2	6.238847338999999	4.858864544999999	4.370497131	4.7960244020000005	4.886766342	5.4189040905	5.847477183	8.176422094	7.0996220325	5.658284697000001	8.045539375499999	6.326952521499999	7.930545779999999
SMC3	8.353763337999998	6.190710729999999	5.4267622693333335	7.2464336503333335	7.247308845333333	7.178109566	7.9402087429999995	9.043592324666667	8.365320887	8.614154273666665	8.997661981333332	8.091581838333333	9.100136247
SMC4	7.970761778	6.1272685275	5.6040967004999995	6.628428034	5.6700141285	6.5867719095	8.204251671000002	10.061488417500001	7.181491311	7.457603135	9.849818912	7.294627888999999	9.858128302
SMC5	5.9248387319999996	5.323519944	4.7106369704999995	5.451339861000001	5.638155927	6.288130824	6.696294913999999	7.747978962	7.295993405999999	7.330481314	7.946986838	7.232002495	7.671827125
SMC6	7.58886897	5.953398445	5.4289929489999995	6.1878617579999995	6.064736554	6.874696953	7.51602712	8.513820617	8.514928089	7.592709062000001	8.144855082000001	8.015561518	8.440961473
SMCHD1	6.098540288333333	5.3114484903333326	5.093814451999999	5.590810158	5.88439872	6.230378720666667	7.475200975666667	7.630458417333333	7.063649383666667	6.6966371460000005	7.499920567	7.048641553666666	7.511353363666667
SMCO4	7.017509601	8.19320834	8.026062097999999	8.453938382	7.914722562000001	8.128989866	8.152178285	6.549760008	7.389382349	6.579146259	7.143812103999999	8.205024022	6.6730445320000005
